id,nome,caminho_rel,sha256,tamanho_kb,processo_citius,confianca,suporte,cluster,ambiguo,streams,obj_stm,js_tags
228,23142_22_7T8LSB_476263790_CARTA_DEVOLVIDA.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_476263790_CARTA_DEVOLVIDA.pdf,c1a13ff607a4d2c62a93622773a5caf30ec5dd549a7745359f507f1dac471899,131.89,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,23,0,0
229,23142_22_7T8LSB_476263790_CART_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_476263790_CART_alt.pdf,c1a13ff607a4d2c62a93622773a5caf30ec5dd549a7745359f507f1dac471899,131.89,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,23,0,0
230,23142_22_7T8LSB_476263791_CARTA_DEVOLVIDA.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_476263791_CARTA_DEVOLVIDA.pdf,f6eae2eb25b66067a01081139e82d6ca4699cd1af74025dc506ec546cd207719,127.28,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,17,0,0
231,23142_22_7T8LSB_476263791_CART_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_476263791_CART_alt.pdf,f6eae2eb25b66067a01081139e82d6ca4699cd1af74025dc506ec546cd207719,127.28,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,17,0,0
232,23142_22_7T8LSB_476263792_COTA.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_476263792_COTA.pdf,8093f682ac8f298ea76be19d36e3cd8cebe184649ba6da08c2231de915165225,103.27,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,16,0,0
233,23142_22_7T8LSB_476263792_COTA_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_476263792_COTA_alt.pdf,8093f682ac8f298ea76be19d36e3cd8cebe184649ba6da08c2231de915165225,103.27,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,16,0,0
234,23142_22_7T8LSB_476385761_CAPA.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_476385761_CAPA.pdf,44c62167c24d63e51538901321192bed1591a983343448bc572bbfb233330151,167.2,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,24,0,0
235,23142_22_7T8LSB_476385761_CAPA_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_476385761_CAPA_alt.pdf,44c62167c24d63e51538901321192bed1591a983343448bc572bbfb233330151,167.2,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,24,0,0
236,23142_22_7T8LSB_476385874_DESPACHO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_476385874_DESPACHO.pdf,b87e1115bd58a0219dd35efffdba88937d7d84a5ab153c14ca04b90724f0ca73,171.63,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,21,0,0
237,23142_22_7T8LSB_476385874_DESP_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_476385874_DESP_alt.pdf,b87e1115bd58a0219dd35efffdba88937d7d84a5ab153c14ca04b90724f0ca73,171.63,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,21,0,0
238,23142_22_7T8LSB_476524189_NOTIFICACAO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_476524189_NOTIFICACAO.pdf,ab3675da7ce9387cd4771fe7fa593df02c41a2b735d621334a29a10f46d811aa,107.46,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,18,0,0
239,23142_22_7T8LSB_476524189_NOTI_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_476524189_NOTI_alt.pdf,ab3675da7ce9387cd4771fe7fa593df02c41a2b735d621334a29a10f46d811aa,107.46,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,18,0,0
240,23142_22_7T8LSB_476524192_NOTIFICACAO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_476524192_NOTIFICACAO.pdf,ffeba7761df197444be162eba896d02141ba4ca2c2137835512137d6860dcc91,109.52,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,20,0,0
241,23142_22_7T8LSB_476524192_NOTI_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_476524192_NOTI_alt.pdf,ffeba7761df197444be162eba896d02141ba4ca2c2137835512137d6860dcc91,109.52,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,20,0,0
242,23142_22_7T8LSB_476524193_NOTIFICACAO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_476524193_NOTIFICACAO.pdf,ef0767d9ea065574e6c1c2c24b66363b85c34c98ae166beb5c309ae4e15689c6,110.3,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,20,0,0
243,23142_22_7T8LSB_476524193_NOTI_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_476524193_NOTI_alt.pdf,ef0767d9ea065574e6c1c2c24b66363b85c34c98ae166beb5c309ae4e15689c6,110.3,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,20,0,0
244,23142_22_7T8LSB_477101480_DECISAO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_477101480_DECISAO.pdf,ea478c88ccebd69ed9b8917315fe5c425729b53365beeb8984a63cf77c7417aa,26.8,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,9,0,0
245,23142_22_7T8LSB_477101480_DECI_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_477101480_DECI_alt.pdf,ea478c88ccebd69ed9b8917315fe5c425729b53365beeb8984a63cf77c7417aa,26.8,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,9,0,0
246,23142_22_7T8LSB_REF_SEMREF_ATO_A_CLASSIFICAR_1.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_REF_SEMREF_ATO_A_CLASSIFICAR_1.pdf,1165d9ea97e52d8011cedd8da6a4c6b140ef0fc559182b61cba8837bfff814b3,1972.29,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,31,1,0
247,23142_22_7T8LSB_REF_SEMREF_ATO_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_REF_SEMREF_ATO_alt.pdf,1165d9ea97e52d8011cedd8da6a4c6b140ef0fc559182b61cba8837bfff814b3,1972.29,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,31,1,0
248,23142_22_7T8LSB_REF_SEMREF_CONSULTA_REGISTO_AUTOMOVEL.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_REF_SEMREF_CONSULTA_REGISTO_AUTOMOVEL.pdf,834d12528121b63868236a3eb110a25c7a7ea77fdcee661f28715a56de4877c7,26.54,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,8,0,0
249,23142_22_7T8LSB_REF_SEMREF_CONSULTA_REGISTO_AUTOMOVEL_H39CFF187.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_REF_SEMREF_CONSULTA_REGISTO_AUTOMOVEL_H39CFF187.pdf,39cff187a89f3603463c0091e5dbe9ffdf6f05c09b65d2c1cf3942719e6a3181,22.53,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,8,0,0
250,23142_22_7T8LSB_REF_SEMREF_CONSULTA_REGISTO_AUTOMOVEL_H4B567E72.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_REF_SEMREF_CONSULTA_REGISTO_AUTOMOVEL_H4B567E72.pdf,4b567e7252c9afd96fa2d924ac7d0755dff8d27466ba5d58c75449799dd52716,22.53,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,8,0,0
251,23142_22_7T8LSB_REF_SEMREF_CONSULTA_REGISTO_AUTOMOVEL_H61870CBC.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_REF_SEMREF_CONSULTA_REGISTO_AUTOMOVEL_H61870CBC.pdf,61870cbc914800fd0392abf637265f0a091b1e6cc252629305a71d93b2c6f089,26.56,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,8,0,0
252,23142_22_7T8LSB_REF_SEMREF_CON_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_REF_SEMREF_CON_alt.pdf,4b567e7252c9afd96fa2d924ac7d0755dff8d27466ba5d58c75449799dd52716,22.53,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,8,0,0
253,23142_22_7T8LSB_REF_SEMREF_DESPACHO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_REF_SEMREF_DESPACHO.pdf,91216edc354405c54d928ba6fb6badaf01d82826016fb2bfdebb2ac204c1f523,25.92,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,7,0,0
254,23142_22_7T8LSB_REF_SEMREF_DES_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_REF_SEMREF_DES_alt.pdf,91216edc354405c54d928ba6fb6badaf01d82826016fb2bfdebb2ac204c1f523,25.92,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,7,0,0
255,23142_22_7T8LSB_REF_SEMREF_SENTENCA.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_REF_SEMREF_SENTENCA.pdf,3095f036e0d72a16d789cb3fe62cdb496e7ae6057e04b0205fb59a81dabd4c6f,136.16,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,41,10,0
256,23142_22_7T8LSB_REF_SEMREF_SEN_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_REF_SEMREF_SEN_alt.pdf,3095f036e0d72a16d789cb3fe62cdb496e7ae6057e04b0205fb59a81dabd4c6f,136.16,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,41,10,0
257,23142_22_7T8LSB__438309169__NOTIFICACAO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB__438309169__NOTIFICACAO.pdf,67879cc87ebbb41a067ab0f91635441f8c06a7960eb8bcceff73871e2ad3193a,180.1,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,12,0,0
258,3719-25-0T8LSB_Requerimento_002_Proc_Cautelar.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719-25-0T8LSB_Requerimento_002_Proc_Cautelar.pdf,0da85d71d03c15df04393e402a61e580969e3affb99e227d40b97bfca96cdbeb,130.89,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,40,6,0
259,3719-25-0T8LSB_Requerimento_00_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719-25-0T8LSB_Requerimento_00_alt.pdf,0da85d71d03c15df04393e402a61e580969e3affb99e227d40b97bfca96cdbeb,130.89,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,40,6,0
260,3719_25_0T8LSB_24500112_ATO_A_CLASSIFICAR.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_24500112_ATO_A_CLASSIFICAR.pdf,47778870b130505ce455a9c09a166678c14119e9067a44aee835b88b139c11ed,96.99,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,11,0,0
261,3719_25_0T8LSB_24500112_ATO_A__alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_24500112_ATO_A__alt.pdf,47778870b130505ce455a9c09a166678c14119e9067a44aee835b88b139c11ed,96.99,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,11,0,0
262,3719_25_0T8LSB_24500116_ATO_A_CLASSIFICAR.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_24500116_ATO_A_CLASSIFICAR.pdf,701ddeffa8f4458548ecfd6dc2cf55eacc842bde0715afa27f478921a85f2aaa,89.08,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,10,0,0
263,3719_25_0T8LSB_24500116_ATO_A__alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_24500116_ATO_A__alt.pdf,701ddeffa8f4458548ecfd6dc2cf55eacc842bde0715afa27f478921a85f2aaa,89.08,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,10,0,0
264,3719_25_0T8LSB_24533043_ATO_A_CLASSIFICAR.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_24533043_ATO_A_CLASSIFICAR.pdf,ea1ad4723d6217efc055f136650901915dfedf624ffebc70a8c06468e43eee1d,131.72,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,16,0,0
265,3719_25_0T8LSB_24533043_ATO_A__alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_24533043_ATO_A__alt.pdf,ea1ad4723d6217efc055f136650901915dfedf624ffebc70a8c06468e43eee1d,131.72,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,16,0,0
266,3719_25_0T8LSB_24552886_NOTIFICACAO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_24552886_NOTIFICACAO.pdf,9e204569aef43fc721da22834bfe8fcfb230dbbafbc7e98dddff4c4ec098d10f,87.34,3719/25.0T8LSB,1.0,DOCUMENTADO,N/A,NAO,15,0,0
267,3719_25_0T8LSB_24552886_NOTIFI_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_24552886_NOTIFI_alt.pdf,9e204569aef43fc721da22834bfe8fcfb230dbbafbc7e98dddff4c4ec098d10f,87.34,3719/25.0T8LSB,1.0,DOCUMENTADO,N/A,NAO,15,0,0
268,3719_25_0T8LSB_24552950_NOTIFICACAO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_24552950_NOTIFICACAO.pdf,dd9d98ce689f4175da5b9d8d852cb31293cc0087fb3bc8d8ab317d6b2d06a790,87.23,3719/25.0T8LSB,1.0,DOCUMENTADO,N/A,NAO,15,0,0
269,3719_25_0T8LSB_24552950_NOTIFI_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_24552950_NOTIFI_alt.pdf,dd9d98ce689f4175da5b9d8d852cb31293cc0087fb3bc8d8ab317d6b2d06a790,87.23,3719/25.0T8LSB,1.0,DOCUMENTADO,N/A,NAO,15,0,0
270,3719_25_0T8LSB_24552956_NOTIFICACAO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_24552956_NOTIFICACAO.pdf,625fc088f2f2176065b233188a84f2f5a7d1c8784c4e3f85e8f5b5d8bf1804ef,87.36,3719/25.0T8LSB,1.0,DOCUMENTADO,N/A,NAO,15,0,0
271,3719_25_0T8LSB_24552956_NOTIFI_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_24552956_NOTIFI_alt.pdf,625fc088f2f2176065b233188a84f2f5a7d1c8784c4e3f85e8f5b5d8bf1804ef,87.36,3719/25.0T8LSB,1.0,DOCUMENTADO,N/A,NAO,15,0,0
272,3719_25_0T8LSB_24553122_ATO_A_CLASSIFICAR.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_24553122_ATO_A_CLASSIFICAR.pdf,de2b96e3cee12a1c142cdbb41be02c3e17291836908b26f5e4238b19b296f1cb,111.54,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,18,0,0
273,3719_25_0T8LSB_24553122_ATO_A__alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_24553122_ATO_A__alt.pdf,de2b96e3cee12a1c142cdbb41be02c3e17291836908b26f5e4238b19b296f1cb,111.54,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,18,0,0
274,3719_25_0T8LSB_24652430_ATO_A_CLASSIFICAR.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_24652430_ATO_A_CLASSIFICAR.pdf,ec2656b82db3e1ef9d8f19653c9533a4e75194f996f504cd2dd7aa912a4b6975,87.53,3719/25.0T8LSB,1.0,DOCUMENTADO,N/A,NAO,15,0,0
275,3719_25_0T8LSB_24652430_ATO_A__alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_24652430_ATO_A__alt.pdf,ec2656b82db3e1ef9d8f19653c9533a4e75194f996f504cd2dd7aa912a4b6975,87.53,3719/25.0T8LSB,1.0,DOCUMENTADO,N/A,NAO,15,0,0
276,3719_25_0T8LSB_442703258_DESPACHO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_442703258_DESPACHO.pdf,c2bf4ab1b83cefa7d9333b89f1b87b895a6896c6273438b8b90dbe5a6b9852fe,106.01,3719/25.0T8LSB,1.0,DOCUMENTADO,N/A,NAO,21,0,0
277,3719_25_0T8LSB_442703258_DESPA_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_442703258_DESPA_alt.pdf,c2bf4ab1b83cefa7d9333b89f1b87b895a6896c6273438b8b90dbe5a6b9852fe,106.01,3719/25.0T8LSB,1.0,DOCUMENTADO,N/A,NAO,21,0,0
278,3719_25_0T8LSB_447104840_DESPACHO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_447104840_DESPACHO.pdf,b99fd2c300a29571d42dc03fc9f4ec877d9e5f0b0a3a97f30c103f9ec50630a2,83.85,3719/25.0T8LSB,1.0,DOCUMENTADO,N/A,NAO,15,0,0
279,3719_25_0T8LSB_447104840_DESPA_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_447104840_DESPA_alt.pdf,b99fd2c300a29571d42dc03fc9f4ec877d9e5f0b0a3a97f30c103f9ec50630a2,83.85,3719/25.0T8LSB,1.0,DOCUMENTADO,N/A,NAO,15,0,0
280,3719_25_0T8LSB_447617_DESPACHO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_447617_DESPACHO.pdf,09e1563a3636c8317a0db93fcf9874e60e539409f00874428b332b6be6d28423,156.86,3719/25.0T8LSB,1.0,DOCUMENTADO,N/A,NAO,22,0,0
281,3719_25_0T8LSB_447617_DESPACHO_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_447617_DESPACHO_alt.pdf,09e1563a3636c8317a0db93fcf9874e60e539409f00874428b332b6be6d28423,156.86,3719/25.0T8LSB,1.0,DOCUMENTADO,N/A,NAO,22,0,0
282,3719_25_0T8LSB_448170252_ATO_A_CLASSIFICAR.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_448170252_ATO_A_CLASSIFICAR.pdf,3a5089ec4d80cbee0e07cbf3016e8d811ec54e8a180db7609ed552a6eb0196bf,98.86,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,9,0,0
283,3719_25_0T8LSB_448170252_ATO_A_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_448170252_ATO_A_alt.pdf,3a5089ec4d80cbee0e07cbf3016e8d811ec54e8a180db7609ed552a6eb0196bf,98.86,3719/25.0T8LSB,0.58,PARCIAL,N/A,NAO,9,0,0
284,3719_25_0T8LSB_448298565_DESPACHO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_448298565_DESPACHO.pdf,5cb27d26ae16776477a21dd121f221cfc87199f64b6f6dd82fa784b618446624,83.81,3719/25.0T8LSB,1.0,DOCUMENTADO,N/A,NAO,15,0,0
285,3719_25_0T8LSB_448298565_DESPA_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_448298565_DESPA_alt.pdf,5cb27d26ae16776477a21dd121f221cfc87199f64b6f6dd82fa784b618446624,83.81,3719/25.0T8LSB,1.0,DOCUMENTADO,N/A,NAO,15,0,0
286,3719_25_0T8LSB_448298570_DESPACHO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_448298570_DESPACHO.pdf,4f9a33c9e8630c2af5c9a24d7e4e658e7f453cddff3782173cc603d6cf171a24,84.43,3719/25.0T8LSB,1.0,DOCUMENTADO,N/A,NAO,15,0,0
287,3719_25_0T8LSB_448298570_DESPA_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_3719_CAUTELAR_ARQUIVADO\3719_25_0T8LSB_448298570_DESPA_alt.pdf,4f9a33c9e8630c2af5c9a24d7e4e658e7f453cddff3782173cc603d6cf171a24,84.43,3719/25.0T8LSB,1.0,DOCUMENTADO,N/A,NAO,15,0,0
